"family","genus","ac"
"Brassicaceae","Sinapis",TRUE
"Brassicaceae","Sinoarabis",TRUE
"Brassicaceae","Sisymbrella",TRUE
"Brassicaceae","Sisymbriopsis",TRUE
"Brassicaceae","Sisymbrium",TRUE
"Brassicaceae","Smelowskia",TRUE
"Brassicaceae","Sobolewskia",TRUE
"Brassicaceae","Solms-Laubachia",TRUE
"Brassicaceae","Sphaerocardamum",TRUE
"Brassicaceae","Spryginia",TRUE
"Brassicaceae","Stanleya",TRUE
"Brassicaceae","Stenopetalum",TRUE
"Brassicaceae","Sterigmostemum",TRUE
"Brassicaceae","Stevenia",TRUE
"Brassicaceae","Straussiella",TRUE
"Brassicaceae","Streptanthella",TRUE
"Brassicaceae","Streptanthus",TRUE
"Brassicaceae","Streptoloma",TRUE
"Brassicaceae","Strigosella",TRUE
"Brassicaceae","Subularia",TRUE
"Brassicaceae","Succowia",TRUE
"Brassicaceae","Synstemon",TRUE
"Brassicaceae","Synthlipsis",TRUE
"Brassicaceae","Tchihatchewia",TRUE
"Brassicaceae","Teesdalia",TRUE
"Brassicaceae","Terraria",TRUE
"Brassicaceae","Tetracme",TRUE
"Brassicaceae","Thelypodiopsis",TRUE
"Brassicaceae","Thelypodium",TRUE
"Brassicaceae","Thlaspi",TRUE
"Brassicaceae","Thysanocarpus",TRUE
"Brassicaceae","Tomostima",TRUE
"Brassicaceae","Trachystoma",TRUE
"Brassicaceae","Trichotolinum",TRUE
"Brassicaceae","Tropidocarpum",TRUE
"Brassicaceae","Turritis",TRUE
"Brassicaceae","Vella",TRUE
"Brassicaceae","Veselskya",TRUE
"Brassicaceae","Warea",TRUE
"Brassicaceae","Weberbauera",TRUE
"Brassicaceae","Xerodraba",TRUE
"Brassicaceae","Yinshania",TRUE
"Brassicaceae","Yosemitea",TRUE
"Brassicaceae","Zerdana",TRUE
"Brassicaceae","Zilla",TRUE
"Brassicaceae","Zuvanda",TRUE
"Aextoxicaceae","Aextoxicon",TRUE
"Berberidopsidaceae","Berberidopsis",TRUE
"Berberidopsidaceae","Streptothamnus",TRUE
"Olacaceae","Anacolosa",TRUE
"Olacaceae","Aptandra",TRUE
"Olacaceae","Brachynema",TRUE
"Olacaceae","Cathedra",TRUE
"Olacaceae","Chaunochiton",TRUE
"Olacaceae","Coula",TRUE
"Olacaceae","Curupira",TRUE
"Olacaceae","Diogoa",TRUE
"Olacaceae","Douradoa",TRUE
"Olacaceae","Dulacia",TRUE
"Olacaceae","Engomegoma",TRUE
"Olacaceae","Erythropalum",TRUE
"Olacaceae","Harmandia",TRUE
"Olacaceae","Heisteria",TRUE
"Olacaceae","Hondurodendron",TRUE
"Olacaceae","Maburea",TRUE
"Olacaceae","Malania",TRUE
"Olacaceae","Minquartia",TRUE
"Olacaceae","Ochanostachys",TRUE
"Olacaceae","Octoknema",TRUE
"Olacaceae","Olax",TRUE
"Olacaceae","Ongokea",TRUE
"Olacaceae","Phanerodiscus",TRUE
"Olacaceae","Ptychopetalum",TRUE
"Olacaceae","Scorodocarpus",TRUE
"Olacaceae","Strombosia",TRUE
"Olacaceae","Strombosiopsis",TRUE
"Olacaceae","Tetrastylidium",TRUE
"Olacaceae","Ximenia",TRUE
"Opiliaceae","Agonandra",TRUE
"Opiliaceae","Anthobolus",TRUE
"Opiliaceae","Cansjera",TRUE
"Opiliaceae","Champereia",TRUE
"Opiliaceae","Gjellerupia",TRUE
"Opiliaceae","Lepionurus",TRUE
"Opiliaceae","Melientha",TRUE
"Opiliaceae","Opilia",TRUE
"Opiliaceae","Pentarhopalopilia",TRUE
"Opiliaceae","Rhopalopilia",TRUE
"Opiliaceae","Urobotrya",TRUE
"Balanophoraceae","Balanophora",TRUE
"Balanophoraceae","Chlamydophytum",TRUE
"Balanophoraceae","Corynaea",TRUE
"Balanophoraceae","Dactylanthus",TRUE
"Balanophoraceae","Ditepalanthus",TRUE
"Balanophoraceae","Exorhopala",TRUE
"Balanophoraceae","Hachettea",TRUE
"Balanophoraceae","Helosis",TRUE
"Balanophoraceae","Langsdorffia",TRUE
"Balanophoraceae","Lathrophytum",TRUE
"Balanophoraceae","Lophophytum",TRUE
"Balanophoraceae","Mystropetalon",TRUE
"Balanophoraceae","Ombrophytum",TRUE
"Balanophoraceae","Rhopalocnemis",TRUE
"Balanophoraceae","Sarcophyte",TRUE
"Balanophoraceae","Scybalium",TRUE
"Balanophoraceae","Thonningia",TRUE
"Santalaceae","Acanthosyris",TRUE
"Santalaceae","Amphorogyne",TRUE
"Santalaceae","Antidaphne",TRUE
"Santalaceae","Arceuthobium",TRUE
"Santalaceae","Buckleya",TRUE
"Santalaceae","Cervantesia",TRUE
"Santalaceae","Choretrum",TRUE
"Santalaceae","Colpoon",TRUE
"Santalaceae","Comandra",TRUE
"Santalaceae","Daenikera",TRUE
"Santalaceae","Dendromyza",TRUE
"Santalaceae","Dendrophthora",TRUE
"Santalaceae","Dendrotrophe",TRUE
"Santalaceae","Dufrenoya",TRUE
"Santalaceae","Eubrachion",TRUE
"Santalaceae","Exocarpos",TRUE
"Santalaceae","Geocaulon",TRUE
"Santalaceae","Ginalloa",TRUE
"Santalaceae","Iodina",TRUE
"Santalaceae","Korthalsella",TRUE
"Santalaceae","Kunkeliella",TRUE
"Santalaceae","Lepidoceras",TRUE
"Santalaceae","Leptomeria",TRUE
"Santalaceae","Mida",TRUE
"Santalaceae","Myoschilos",TRUE
"Santalaceae","Nanodea",TRUE
"Santalaceae","Nestronia",TRUE
"Santalaceae","Notothixos",TRUE
"Santalaceae","Okoubaka",TRUE
"Santalaceae","Omphacomeria",TRUE
"Santalaceae","Osyridicarpos",TRUE
"Santalaceae","Osyris",TRUE
"Santalaceae","Phacellaria",TRUE
"Santalaceae","Phoradendron",TRUE
"Santalaceae","Pilgerina",TRUE
"Santalaceae","Pyrularia",TRUE
"Santalaceae","Razoumofskya",TRUE
"Santalaceae","Rhoiacarpos",TRUE
"Santalaceae","Santalum",TRUE
"Santalaceae","Scleropyrum",TRUE
"Santalaceae","Spirogardnera",TRUE
"Santalaceae","Staufferia",TRUE
"Santalaceae","Thesidium",TRUE
"Santalaceae","Thesium",TRUE
"Santalaceae","Viscum",TRUE
"Misodendraceae","Misodendrum",TRUE
"Schoepfiaceae","Arjona",TRUE
"Schoepfiaceae","Quinchamalium",TRUE
"Schoepfiaceae","Schoepfia",TRUE
"Loranthaceae","Actinanthella",TRUE
"Loranthaceae","Aetanthus",TRUE
"Loranthaceae","Agelanthus",TRUE
"Loranthaceae","Alepis",TRUE
"Loranthaceae","Amyema",TRUE
"Loranthaceae","Amylotheca",TRUE
"Loranthaceae","Atkinsonia",TRUE
"Loranthaceae","Bakerella",TRUE
"Loranthaceae","Baratranthus",TRUE
"Loranthaceae","Benthamina",TRUE
"Loranthaceae","Berhautia",TRUE
"Loranthaceae","Cecarria",TRUE
"Loranthaceae","Cladocolea",TRUE
"Loranthaceae","Cyne",TRUE
"Loranthaceae","Dactyliophora",TRUE
"Loranthaceae","Decaisnina",TRUE
"Loranthaceae","Dendropemon",TRUE
"Loranthaceae","Dendrophthoe",TRUE
"Loranthaceae","Desmaria",TRUE
"Loranthaceae","Diplatia",TRUE
"Loranthaceae","Distrianthes",TRUE
"Loranthaceae","Elytranthe",TRUE
"Loranthaceae","Emelianthe",TRUE
"Loranthaceae","Englerina",TRUE
"Loranthaceae","Erianthemum",TRUE
"Loranthaceae","Gaiadendron",TRUE
"Loranthaceae","Globimetula",TRUE
"Loranthaceae","Helicanthes",TRUE
"Loranthaceae","Helixanthera",TRUE
"Loranthaceae","Ileostylus",TRUE
"Loranthaceae","Ixocactus",TRUE
"Loranthaceae","Lampas",TRUE
"Loranthaceae","Lepeostegeres",TRUE
"Loranthaceae","Lepidaria",TRUE
"Loranthaceae","Ligaria",TRUE
"Loranthaceae","Loranthus",TRUE
"Loranthaceae","Loxanthera",TRUE
"Loranthaceae","Lysiana",TRUE
"Loranthaceae","Macrosolen",TRUE
"Loranthaceae","Moquiniella",TRUE
"Loranthaceae","Muellerina",TRUE
"Loranthaceae","Notanthera",TRUE
"Loranthaceae","Nuytsia",TRUE
"Loranthaceae","Oedina",TRUE
"Loranthaceae","Oliverella",TRUE
"Loranthaceae","Oncella",TRUE
"Loranthaceae","Oncocalyx",TRUE
"Loranthaceae","Oryctanthus",TRUE
"Loranthaceae","Oryctina",TRUE
"Loranthaceae","Panamanthus",TRUE
"Loranthaceae","Papuanthes",TRUE
"Loranthaceae","Pedistylis",TRUE
"Loranthaceae","Peraxilla",TRUE
"Loranthaceae","Phragmanthera",TRUE
"Loranthaceae","Phthirusa",TRUE
"Loranthaceae","Plicosepalus",TRUE
"Loranthaceae","Psittacanthus",TRUE
"Loranthaceae","Scurrula",TRUE
"Loranthaceae","Septulina",TRUE
"Loranthaceae","Socratina",TRUE
"Loranthaceae","Sogerianthe",TRUE
"Loranthaceae","Spragueanella",TRUE
"Loranthaceae","Struthanthus",TRUE
"Loranthaceae","Tapinanthus",TRUE
"Loranthaceae","Taxillus",TRUE
"Loranthaceae","Thaumasianthes",TRUE
"Loranthaceae","Tolypanthus",TRUE
"Loranthaceae","Trilepidea",TRUE
"Loranthaceae","Tripodanthus",TRUE
"Loranthaceae","Tristerix",TRUE
"Loranthaceae","Trithecanthera",TRUE
"Loranthaceae","Tupeia",TRUE
"Loranthaceae","Vanwykia",TRUE
"Frankeniaceae","Frankenia",TRUE
"Tamaricaceae","Myricaria",TRUE
"Tamaricaceae","Reaumuria",TRUE
"Tamaricaceae","Tamarix",TRUE
"Plumbaginaceae","Acantholimon",TRUE
"Plumbaginaceae","Aegialitis",TRUE
"Plumbaginaceae","Armeria",TRUE
"Plumbaginaceae","Bamiania",TRUE
"Plumbaginaceae","Bukiniczia",TRUE
"Plumbaginaceae","Cephalorhizum",TRUE
"Plumbaginaceae","Ceratostigma",TRUE
"Plumbaginaceae","Chaetolimon",TRUE
"Plumbaginaceae","Dictyolimon",TRUE
"Plumbaginaceae","Dyerophytum",TRUE
"Plumbaginaceae","Eremolimon",TRUE
"Plumbaginaceae","Goniolimon",TRUE
"Plumbaginaceae","Ikonnikovia",TRUE
"Plumbaginaceae","Limoniastrum",TRUE
"Plumbaginaceae","Limoniopsis",TRUE
"Plumbaginaceae","Limonium",TRUE
"Plumbaginaceae","Muellerolimon",TRUE
"Plumbaginaceae","Neogontscharovia",TRUE
"Plumbaginaceae","Plumbagella",TRUE
"Plumbaginaceae","Plumbago",TRUE
"Plumbaginaceae","Popoviolimon",TRUE
"Plumbaginaceae","Psylliostachys",TRUE
"Plumbaginaceae","Vassilczenkoa",TRUE
"Polygonaceae","Acanthoscyphus",TRUE
"Polygonaceae","Aconogonon",TRUE
"Polygonaceae","Afrobrunnichia",TRUE
"Polygonaceae","Antenoron",TRUE
"Polygonaceae","Antigonon",TRUE
"Polygonaceae","Aristocapsa",TRUE
"Polygonaceae","Atraphaxis",TRUE
"Polygonaceae","Bistorta",TRUE
"Polygonaceae","Brunnichia",TRUE
"Polygonaceae","Calligonum",TRUE
"Polygonaceae","Centrostegia",TRUE
"Polygonaceae","Chorizanthe",TRUE
"Polygonaceae","Coccoloba",TRUE
"Polygonaceae","Dedeckera",TRUE
"Polygonaceae","Dodecahema",TRUE
"Polygonaceae","Duma",TRUE
"Polygonaceae","Emex",TRUE
"Polygonaceae","Eriogonum",TRUE
"Polygonaceae","Eskemukerjea",TRUE
"Polygonaceae","Fagopyrum",TRUE
"Polygonaceae","Fallopia",TRUE
"Polygonaceae","Gilmania",TRUE
"Polygonaceae","Goodmania",TRUE
"Polygonaceae","Gymnopodium",TRUE
"Polygonaceae","Harfordia",TRUE
"Polygonaceae","Hollisteria",TRUE
"Polygonaceae","Homalocladium",TRUE
"Polygonaceae","Johanneshowellia",TRUE
"Polygonaceae","Knorringia",TRUE
"Polygonaceae","Koenigia",TRUE
"Polygonaceae","Lastarriaea",TRUE
"Polygonaceae","Leptogonum",TRUE
"Polygonaceae","Mucronea",TRUE
"Polygonaceae","Muehlenbeckia",TRUE
"Polygonaceae","Nemacaulis",TRUE
"Polygonaceae","Neomillspaughia",TRUE
"Polygonaceae","Oxygonum",TRUE
"Polygonaceae","Oxyria",TRUE
"Polygonaceae","Oxytheca",TRUE
"Polygonaceae","Persicaria",TRUE
"Polygonaceae","Podopterus",TRUE
"Polygonaceae","Polygonella",TRUE
"Polygonaceae","Polygonum",TRUE
"Polygonaceae","Pteropyrum",TRUE
"Polygonaceae","Pterostegia",TRUE
"Polygonaceae","Reynoutria",TRUE
"Polygonaceae","Rheum",TRUE
"Polygonaceae","Rumex",TRUE
"Polygonaceae","Ruprechtia",TRUE
"Polygonaceae","Sidotheca",TRUE
"Polygonaceae","Stenogonum",TRUE
"Polygonaceae","Symmeria",TRUE
"Polygonaceae","Systenotheca",TRUE
"Polygonaceae","Triplaris",TRUE
"Droseraceae","Aldrovanda",TRUE
"Droseraceae","Dionaea",TRUE
"Droseraceae","Drosera",TRUE
"Nepenthaceae","Nepenthes",TRUE
"Drosophyllaceae","Drosophyllum",TRUE
"Dioncophyllaceae","Dioncophyllum",TRUE
"Dioncophyllaceae","Habropetalum",TRUE
"Dioncophyllaceae","Triphyophyllum",TRUE
"Ancistrocladaceae","Ancistrocladus",TRUE
"Rhabdodendraceae","Rhabdodendron",TRUE
"Simmondsiaceae","Simmondsia",TRUE
"Physenaceae","Physena",TRUE
"Asteropeiaceae","Asteropeia",TRUE
"Macarthuriaceae","Macarthuria",TRUE
"Microteaceae","Microtea",TRUE
"Caryophyllaceae","Acanthophyllum",TRUE
"Caryophyllaceae","Achyronychia",TRUE
"Caryophyllaceae","Agrostemma",TRUE
"Caryophyllaceae","Allochrusa",TRUE
"Caryophyllaceae","Alsinidendron",TRUE
"Caryophyllaceae","Ankyropetalum",TRUE
"Caryophyllaceae","Arenaria",TRUE
"Caryophyllaceae","Atocion",TRUE
"Caryophyllaceae","Bolanthus",TRUE
"Caryophyllaceae","Brachystemma",TRUE
"Caryophyllaceae","Bufonia",TRUE
"Caryophyllaceae","Cardionema",TRUE
"Caryophyllaceae","Cerastium",TRUE
"Caryophyllaceae","Cerdia",TRUE
"Caryophyllaceae","Cherleria",TRUE
"Caryophyllaceae","Colobanthus",TRUE
"Caryophyllaceae","Cometes",TRUE
"Caryophyllaceae","Corrigiola",TRUE
"Caryophyllaceae","Cyathophylla",TRUE
"Caryophyllaceae","Dianthus",TRUE
"Caryophyllaceae","Diaphanoptera",TRUE
"Caryophyllaceae","Dicheranthus",TRUE
"Caryophyllaceae","Dichodon",TRUE
"Caryophyllaceae","Drymaria",TRUE
"Caryophyllaceae","Drypis",TRUE
"Caryophyllaceae","Eremogone",TRUE
"Caryophyllaceae","Eudianthe",TRUE
"Caryophyllaceae","Geocarpon",TRUE
"Caryophyllaceae","Gymnocarpos",TRUE
"Caryophyllaceae","Gypsophila",TRUE
"Caryophyllaceae","Habrosia",TRUE
"Caryophyllaceae","Hartmaniella",TRUE
"Caryophyllaceae","Haya",TRUE
"Caryophyllaceae","Herniaria",TRUE
"Caryophyllaceae","Holosteum",TRUE
"Caryophyllaceae","Honckenya",TRUE
"Caryophyllaceae","Illecebrum",TRUE
"Caryophyllaceae","Kabulia",TRUE
"Caryophyllaceae","Krauseola",TRUE
"Caryophyllaceae","Lepyrodiclis",TRUE
"Caryophyllaceae","Loeflingia",TRUE
"Caryophyllaceae","Lychnis",TRUE
"Caryophyllaceae","Microphyes",TRUE
"Caryophyllaceae","Minuartia",TRUE
"Caryophyllaceae","Moehringia",TRUE
"Caryophyllaceae","Moenchia",TRUE
"Caryophyllaceae","Mononeuria",TRUE
"Caryophyllaceae","Myosoton",TRUE
"Caryophyllaceae","Ochotonophila",TRUE
"Caryophyllaceae","Ortegia",TRUE
"Caryophyllaceae","Paronychia",TRUE
"Caryophyllaceae","Pentacaena",TRUE
"Caryophyllaceae","Pentastemonodiscus",TRUE
"Caryophyllaceae","Petrocoptis",TRUE
"Caryophyllaceae","Petrorhagia",TRUE
"Caryophyllaceae","Philippiella",TRUE
"Caryophyllaceae","Phrynella",TRUE
"Caryophyllaceae","Pinosia",TRUE
"Caryophyllaceae","Pirinia",TRUE
"Caryophyllaceae","Pleioneura",TRUE
"Caryophyllaceae","Plettkea",TRUE
"Caryophyllaceae","Pollichia",TRUE
"Caryophyllaceae","Polycarpaea",TRUE
"Caryophyllaceae","Polycarpon",TRUE
"Caryophyllaceae","Polytepalum",TRUE
"Caryophyllaceae","Psammophiliella",TRUE
"Caryophyllaceae","Pseudocherleria",TRUE
"Caryophyllaceae","Pseudostellaria",TRUE
"Caryophyllaceae","Pteranthus",TRUE
"Caryophyllaceae","Pycnophyllopsis",TRUE
"Caryophyllaceae","Pycnophyllum",TRUE
"Caryophyllaceae","Reicheella",TRUE
"Caryophyllaceae","Sabulina",TRUE
"Caryophyllaceae","Sagina",TRUE
"Caryophyllaceae","Sanctambrosia",TRUE
"Caryophyllaceae","Saponaria",TRUE
"Caryophyllaceae","Schiedea",TRUE
"Caryophyllaceae","Scleranthopsis",TRUE
"Caryophyllaceae","Scleranthus",TRUE
"Caryophyllaceae","Sclerocephalus",TRUE
"Caryophyllaceae","Scopulophila",TRUE
"Caryophyllaceae","Silene",TRUE
"Caryophyllaceae","Spergula",TRUE
"Caryophyllaceae","Spergularia",TRUE
"Caryophyllaceae","Sphaerocoma",TRUE
"Caryophyllaceae","Stellaria",TRUE
"Caryophyllaceae","Stipulicida",TRUE
"Caryophyllaceae","Telephium",TRUE
"Caryophyllaceae","Thurya",TRUE
"Caryophyllaceae","Thylacospermum",TRUE
"Caryophyllaceae","Vaccaria",TRUE
"Caryophyllaceae","Velezia",TRUE
"Caryophyllaceae","Wilhelmsia",TRUE
"Caryophyllaceae","Xerotia",TRUE
"Achatocarpaceae","Achatocarpus",TRUE
"Achatocarpaceae","Phaulothamnus",TRUE
"Amaranthaceae","Achyranthes",TRUE
"Amaranthaceae","Achyropsis",TRUE
"Amaranthaceae","Acroglochin",TRUE
"Amaranthaceae","Aerva",TRUE
"Amaranthaceae","Agriophyllum",TRUE
"Amaranthaceae","Allenrolfea",TRUE
"Amaranthaceae","Allmania",TRUE
"Amaranthaceae","Allmaniopsis",TRUE
"Amaranthaceae","Alternanthera",TRUE
"Amaranthaceae","Amaranthus",TRUE
"Amaranthaceae","Anabasis",TRUE
"Amaranthaceae","Anthochlamys",TRUE
"Amaranthaceae","Aphanisma",TRUE
"Amaranthaceae","Archiatriplex",TRUE
"Amaranthaceae","Arthraerua",TRUE
"Amaranthaceae","Arthrocnemum",TRUE
"Amaranthaceae","Arthrophytum",TRUE
"Amaranthaceae","Atriplex",TRUE
"Amaranthaceae","Axyris",TRUE
"Amaranthaceae","Baolia",TRUE
"Amaranthaceae","Bassia",TRUE
"Amaranthaceae","Beta",TRUE
"Amaranthaceae","Bienertia",TRUE
"Amaranthaceae","Blitum",TRUE
"Amaranthaceae","Blutaparon",TRUE
"Amaranthaceae","Bosea",TRUE
"Amaranthaceae","Calicorema",TRUE
"Amaranthaceae","Camphorosma",TRUE
"Amaranthaceae","Celosia",TRUE
"Amaranthaceae","Centema",TRUE
"Amaranthaceae","Centemopsis",TRUE
"Amaranthaceae","Ceratocarpus",TRUE
"Amaranthaceae","Chamissoa",TRUE
"Amaranthaceae","Charpentiera",TRUE
"Amaranthaceae","Chenolea",TRUE
"Amaranthaceae","Chenopodiastrum",TRUE
"Amaranthaceae","Chenopodium",TRUE
"Amaranthaceae","Chionothrix",TRUE
"Amaranthaceae","Corispermum",TRUE
"Amaranthaceae","Cornulaca",TRUE
"Amaranthaceae","Cyathobasis",TRUE
"Amaranthaceae","Cyathula",TRUE
"Amaranthaceae","Cycloloma",TRUE
"Amaranthaceae","Dasysphaera",TRUE
"Amaranthaceae","Deeringia",TRUE
"Amaranthaceae","Didymanthus",TRUE
"Amaranthaceae","Digera",TRUE
"Amaranthaceae","Dissocarpus",TRUE
"Amaranthaceae","Dysphania",TRUE
"Amaranthaceae","Enchylaena",TRUE
"Amaranthaceae","Eokochia",TRUE
"Amaranthaceae","Eremophea",TRUE
"Amaranthaceae","Eriostylos",TRUE
"Amaranthaceae","Exomis",TRUE
"Amaranthaceae","Extriplex",TRUE
"Amaranthaceae","Fadenia",TRUE
"Amaranthaceae","Froelichia",TRUE
"Amaranthaceae","Gamanthus",TRUE
"Amaranthaceae","Girgensohnia",TRUE
"Amaranthaceae","Gomphrena",TRUE
"Amaranthaceae","Gossypianthus",TRUE
"Amaranthaceae","Grayia",TRUE
"Amaranthaceae","Grubovia",TRUE
"Amaranthaceae","Guilleminea",TRUE
"Amaranthaceae","Hablitzia",TRUE
"Amaranthaceae","Halanthium",TRUE
"Amaranthaceae","Halarchon",TRUE
"Amaranthaceae","Halimocnemis",TRUE
"Amaranthaceae","Halocharis",TRUE
"Amaranthaceae","Halocnemum",TRUE
"Amaranthaceae","Halogeton",TRUE
"Amaranthaceae","Halopeplis",TRUE
"Amaranthaceae","Halostachys",TRUE
"Amaranthaceae","Haloxylon",TRUE
"Amaranthaceae","Hebanthe",TRUE
"Amaranthaceae","Hebanthodes",TRUE
"Amaranthaceae","Hemichroa",TRUE
"Amaranthaceae","Henonia",TRUE
"Amaranthaceae","Herbstia",TRUE
"Amaranthaceae","Hermbstaedtia",TRUE
"Amaranthaceae","Heterostachys",TRUE
"Amaranthaceae","Holmbergia",TRUE
"Amaranthaceae","Horaninovia",TRUE
"Amaranthaceae","Iljinia",TRUE
"Amaranthaceae","Indobanalia",TRUE
"Amaranthaceae","Irenella",TRUE
"Amaranthaceae","Iresine",TRUE
"Amaranthaceae","Kali",TRUE
"Amaranthaceae","Kalidium",TRUE
"Amaranthaceae","Krascheninnikovia",TRUE
"Amaranthaceae","Kyphocarpa",TRUE
"Amaranthaceae","Lagenantha",TRUE
"Amaranthaceae","Lagrezia",TRUE
"Amaranthaceae","Lecosia",TRUE
"Amaranthaceae","Leucosphaera",TRUE
"Amaranthaceae","Lipandra",TRUE
"Amaranthaceae","Lithophila",TRUE
"Amaranthaceae","Lopriorea",TRUE
"Amaranthaceae","Maireana",TRUE
"Amaranthaceae","Malacocera",TRUE
"Amaranthaceae","Marcelliopsis",TRUE
"Amaranthaceae","Mechowia",TRUE
"Amaranthaceae","Meiomeria",TRUE
"Amaranthaceae","Microcnemum",TRUE
"Amaranthaceae","Microgynoecium",TRUE
"Amaranthaceae","Micromonolepis",TRUE
"Amaranthaceae","Nanophyton",TRUE
"Amaranthaceae","Nelsia",TRUE
"Amaranthaceae","Neobassia",TRUE
"Amaranthaceae","Neocentema",TRUE
"Amaranthaceae","Neokochia",TRUE
"Amaranthaceae","Nitrophila",TRUE
"Amaranthaceae","Nitrosalsola",TRUE
"Amaranthaceae","Noaea",TRUE
"Amaranthaceae","Nothosaerva",TRUE
"Amaranthaceae","Nototrichium",TRUE
"Amaranthaceae","Nucularia",TRUE
"Amaranthaceae","Nyssanthes",TRUE
"Amaranthaceae","Ofaiston",TRUE
"Amaranthaceae","Omegandra",TRUE
"Amaranthaceae","Oreobliton",TRUE
"Amaranthaceae","Osteocarpum",TRUE
"Amaranthaceae","Oxybasis",TRUE
"Amaranthaceae","Pandiaka",TRUE
"Amaranthaceae","Patellifolia",TRUE
"Amaranthaceae","Pedersenia",TRUE
"Amaranthaceae","Petrosimonia",TRUE
"Amaranthaceae","Pfaffia",TRUE
"Amaranthaceae","Piptoptera",TRUE
"Amaranthaceae","Pleuropetalum",TRUE
"Amaranthaceae","Pleuropterantha",TRUE
"Amaranthaceae","Polycnemum",TRUE
"Amaranthaceae","Polyrhabda",TRUE
"Amaranthaceae","Proatriplex",TRUE
"Amaranthaceae","Pseudogomphrena",TRUE
"Amaranthaceae","Pseudoplantago",TRUE
"Amaranthaceae","Pseudosericocoma",TRUE
"Amaranthaceae","Psilotrichopsis",TRUE
"Amaranthaceae","Psilotrichum",TRUE
"Amaranthaceae","Ptilotus",TRUE
"Amaranthaceae","Pupalia",TRUE
"Amaranthaceae","Quaternella",TRUE
"Amaranthaceae","Rhaphidophyton",TRUE
"Amaranthaceae","Rosifax",TRUE
"Amaranthaceae","Roycea",TRUE
"Amaranthaceae","Salicornia",TRUE
"Amaranthaceae","Salsola",TRUE
"Amaranthaceae","Saltia",TRUE
"Amaranthaceae","Sarcocornia",TRUE
"Amaranthaceae","Sclerolaena",TRUE
"Amaranthaceae","Sedobassia",TRUE
"Amaranthaceae","Seidlitzia",TRUE
"Amaranthaceae","Sericocoma",TRUE
"Amaranthaceae","Sericocomopsis",TRUE
"Amaranthaceae","Sericorema",TRUE
"Amaranthaceae","Sericostachys",TRUE
"Amaranthaceae","Sevada",TRUE
"Amaranthaceae","Siamosia",TRUE
"Amaranthaceae","Spinacia",TRUE
"Amaranthaceae","Spirobassia",TRUE
"Amaranthaceae","Stilbanthus",TRUE
"Amaranthaceae","Stutzia",TRUE
"Amaranthaceae","Suaeda",TRUE
"Amaranthaceae","Suckleya",TRUE
"Amaranthaceae","Sympegma",TRUE
"Amaranthaceae","Tecticornia",TRUE
"Amaranthaceae","Threlkeldia",TRUE
"Amaranthaceae","Tidestromia",TRUE
"Amaranthaceae","Traganopsis",TRUE
"Amaranthaceae","Traganum",TRUE
"Amaranthaceae","Trichuriella",TRUE
"Amaranthaceae","Volkensinia",TRUE
"Amaranthaceae","Woehleria",TRUE
"Amaranthaceae","Xerosiphon",TRUE
"Stegnospermataceae","Stegnosperma",TRUE
"Limeaceae","Limeum",TRUE
"Lophiocarpaceae","Corbichonia",TRUE
"Lophiocarpaceae","Lophiocarpus",TRUE
"Kewaceae","Kewa",TRUE
"Barbeuiaceae","Barbeuia",TRUE
"Gisekiaceae","Gisekia",TRUE
"Aizoaceae","Acrodon",TRUE
"Aizoaceae","Acrosanthes",TRUE
"Aizoaceae","Aizoanthemum",TRUE
"Aizoaceae","Aizoon",TRUE
"Aizoaceae","Aloinopsis",TRUE
"Aizoaceae","Antegibbaeum",TRUE
"Aizoaceae","Antimima",TRUE
"Aizoaceae","Apatesia",TRUE
"Aizoaceae","Aptenia",TRUE
"Aizoaceae","Arenifera",TRUE
"Aizoaceae","Argyroderma",TRUE
"Aizoaceae","Astridia",TRUE
"Aizoaceae","Bergeranthus",TRUE
"Aizoaceae","Bijlia",TRUE
"Aizoaceae","Braunsia",TRUE
"Aizoaceae","Brianhuntleya",TRUE
"Aizoaceae","Carpanthea",TRUE
"Aizoaceae","Carpobrotus",TRUE
"Aizoaceae","Carruanthus",TRUE
"Aizoaceae","Caryotophora",TRUE
"Aizoaceae","Cephalophyllum",TRUE
"Aizoaceae","Cerochlamys",TRUE
"Aizoaceae","Chasmatophyllum",TRUE
"Aizoaceae","Cheiridopsis",TRUE
"Aizoaceae","Circandra",TRUE
"Aizoaceae","Cleretum",TRUE
"Aizoaceae","Conicosia",TRUE
"Aizoaceae","Conophytum",TRUE
"Aizoaceae","Corpuscularia",TRUE
"Aizoaceae","Cylindrophyllum",TRUE
"Aizoaceae","Cypselea",TRUE
"Aizoaceae","Delosperma",TRUE
"Aizoaceae","Dicrocaulon",TRUE
"Aizoaceae","Didymaotus",TRUE
"Aizoaceae","Dinteranthus",TRUE
"Aizoaceae","Diplosoma",TRUE
"Aizoaceae","Disphyma",TRUE
"Aizoaceae","Dracophilus",TRUE
"Aizoaceae","Drosanthemum",TRUE
"Aizoaceae","Eberlanzia",TRUE
"Aizoaceae","Ebracteola",TRUE
"Aizoaceae","Enarganthe",TRUE
"Aizoaceae","Erepsia",TRUE
"Aizoaceae","Esterhuysenia",TRUE
"Aizoaceae","Faucaria",TRUE
"Aizoaceae","Fenestraria",TRUE
"Aizoaceae","Frithia",TRUE
"Aizoaceae","Galenia",TRUE
